catagory,title,link
entertainment,"'Virginia Woolf,' 'Goldbergs' star George Segal dies at 87",https://thehimalayantimes.com/entertainment/virginia-woolf-goldbergs-star-george-segal-dies-at-87
entertainment,Prince Harry gives advice to grieving children in new book,https://thehimalayantimes.com/entertainment/prince-harry-gives-advice-to-grieving-children-in-new-book
entertainment,"Plans solidify for 93rd Oscars: No Zoom, no sweatshirts",https://thehimalayantimes.com/entertainment/plans-solidify-for-93rd-oscars-no-zoom-no-sweatshirts
entertainment,"Fueled by fans, 'Zack Snyder's Justice League' hits HBO Max",https://thehimalayantimes.com/entertainment/fueled-by-fans-zack-snyders-justice-league-hits-hbo-max
entertainment,"After top Grammy win, singer H.E.R. is heading to the Oscars",https://thehimalayantimes.com/entertainment/after-top-grammy-win-singer-her-is-heading-to-the-oscars
entertainment,"Beyonce, Taylor Swift make Grammy history as women dominate big prizes",https://thehimalayantimes.com/entertainment/beyonce-taylor-swift-make-grammy-history-as-women-dominate-big-prizes
entertainment,"J-Rod done: Lopez, Rodriguez call off 2-year engagement",https://thehimalayantimes.com/entertainment/j-rod-done-lopez-rodriguez-call-off-2-year-engagement
entertainment,"Ranbir Kapoor contracts COVID-19, Alia Bhatt tests negative",https://thehimalayantimes.com/entertainment/ranbir-kapoor-contracts-covid-19-alia-bhatt-tests-negative
entertainment,"Royal family says Harry, Meghan racism charges 'concerning'",https://thehimalayantimes.com/entertainment/royal-family-says-harry-meghan-racism-charges-concerning
entertainment,BTS on 1st Grammy nod: 'It's hard to express in words',https://thehimalayantimes.com/entertainment/bts-on-1st-grammy-nod-its-hard-to-express-in-words
entertainment,Oprah's deft royal interview shows why she's still the queen,https://thehimalayantimes.com/entertainment/oprahs-deft-royal-interview-shows-why-shes-still-the-queen
entertainment,"Grammy performers: Taylor Swift, BTS, Cardi B, Billie Eilish",https://thehimalayantimes.com/entertainment/grammy-performers-taylor-swift-bts-cardi-b-billie-eilish
entertainment,Meghan says British royals worried about her son's dark skin,https://thehimalayantimes.com/entertainment/meghan-says-british-royals-worried-about-her-sons-dark-skin
entertainment,"Harry, Meghan to delve into tough royal split with Oprah",https://thehimalayantimes.com/entertainment/harry-meghan-to-delve-into-tough-royal-split-with-oprah
entertainment,Meghan: talk with Oprah without royals' input 'liberating',https://thehimalayantimes.com/entertainment/meghan-talk-with-oprah-without-royals-input-liberating
entertainment,Animated 'Demon Slayer' strikes chord with pandemic Japan,https://thehimalayantimes.com/entertainment/animated-demon-slayer-strikes-chord-with-pandemic-japan
entertainment,Palace to investigate after Meghan accused of bullying staff,https://thehimalayantimes.com/entertainment/palace-to-investigate-after-meghan-accused-of-bullying-staff
entertainment,Pandemic Golden Globes ratings plunge 64% to 6.9M viewers,https://thehimalayantimes.com/entertainment/pandemic-golden-globes-ratings-plunge-64-to-69m-viewers
entertainment,Publisher to appeal ruling that it invaded Meghan's privacy,https://thehimalayantimes.com/entertainment/publisher-to-appeal-ruling-that-it-invaded-meghans-privacy
entertainment,"With much respect, Cynthia Erivo takes on Queen of Soul",https://thehimalayantimes.com/entertainment/with-much-respect-cynthia-erivo-takes-on-queen-of-soul
entertainment,Prince Harry: Split from royal life 'unbelievably tough',https://thehimalayantimes.com/entertainment/prince-harry-split-from-royal-life-unbelievably-tough
entertainment,"The glam was back at the Golden Globes, albeit at a distance",https://thehimalayantimes.com/entertainment/the-glam-was-back-at-the-golden-globes-albeit-at-a-distance
entertainment,Globes org says it will recruit Black members after outcry,https://thehimalayantimes.com/entertainment/globes-org-says-it-will-recruit-black-members-after-outcry
entertainment,"Lady Gaga's dogs recovered safely after theft, shooting",https://thehimalayantimes.com/entertainment/lady-gagas-dogs-recovered-safely-after-theft-shooting
entertainment,Lady Gaga's dog-walker shot and pets stolen,https://thehimalayantimes.com/entertainment/lady-gagas-dog-walker-shot-and-pets-stolen
entertainment,'Mission: Impossible 7' will hit Paramount+ even sooner,https://thehimalayantimes.com/entertainment/mission-impossible-7-will-hit-paramount-even-sooner
entertainment,Yuwa Films announces auditions for South Indian film Arjun Reddy's Nepali remake,https://thehimalayantimes.com/entertainment/makers-of-south-indian-film-arjun-reddys-announce-auditions-for-nepali-remake-including-lead-actors
entertainment,Internet gushes over 'Pawri Girl',https://thehimalayantimes.com/world/internet-gushes-over-pawri-girl
entertainment,Royal occasion: Oprah Winfrey to interview Meghan and Harry,https://thehimalayantimes.com/entertainment/royal-occasion-oprah-winfrey-to-interview-meghan-and-harry
entertainment,Timberlake apologizes to Britney Spears and Janet Jackson,https://thehimalayantimes.com/entertainment/timberlake-apologizes-to-britney-spears-and-janet-jackson
entertainment,Hall of Famer Jordan set for biggest leap yet into NASCAR,https://thehimalayantimes.com/entertainment/hall-of-famer-jordan-set-for-biggest-leap-yet-into-nascar
entertainment,Oscars will be broadcast from multiple locations,https://thehimalayantimes.com/entertainment/oscars-will-be-broadcast-from-multiple-locations
lifestyle,Record-setting Sherpa guide sets a new climbing goal for the world's highest peaks,https://thehimalayantimes.com/lifestyle/record-setting-sherpa-guide-sets-a-new-climbing-goal-for-the-worlds-highest-peaks
lifestyle,Justice of SC Sinha launches book on cybercrime,https://thehimalayantimes.com/lifestyle/justice-of-sc-sinha-launches-book-on-cybercrime
lifestyle,Journey of triumph and togetherness,https://thehimalayantimes.com/lifestyle/journey-of-triumph-and-togetherness
lifestyle,"Ricky Martin, Jwan Yosef announce divorce after 6 years of marriage",https://thehimalayantimes.com/lifestyle/ricky-martin-jwan-yosef-announce-divorce-after-6-years-of-marriage
lifestyle,,https://thehimalayantimes.com/lifestyle/what-can-a-man-with-half-a-hand-and-quarter-of-a-heart-do
lifestyle,Jordan's crown prince weds scion of Saudi family in ceremony packed with stars and symbolism,https://thehimalayantimes.com/lifestyle/jordans-crown-prince-weds-scion-of-saudi-family-in-ceremony-packed-with-stars-and-symbolism
lifestyle,Scaling new heights: Patience is the key,https://thehimalayantimes.com/lifestyle/scaling-new-heights-patience-is-the-key
lifestyle,"Malala Yousafzai working on new book, her 'most personal'",https://thehimalayantimes.com/lifestyle/malala-yousafzai-working-on-new-book-her-most-personal
lifestyle,Nepal International Tattoo Convention returning to Capital after pandemic hiatus,https://thehimalayantimes.com/lifestyle/nepal-international-tattoo-convention-returning-to-capital-after-pandemic-hiatus
lifestyle,'Beyond my dreams',https://thehimalayantimes.com/lifestyle/beyond-my-dreams
lifestyle,Home Minister Lamichhane vows to work for uplift of Tharu community,https://thehimalayantimes.com/lifestyle/home-minister-lamichhane-vows-to-work-for-uplift-of-tharu-community
lifestyle,Jhapa Toastmasters Club conducts joint meeting with the Rotary Club of Birtamode,https://thehimalayantimes.com/lifestyle/jhapa-toastmasters-club-conducts-joint-meeting-with-the-rotary-club-of-birtamode
lifestyle,A day of glamour and elegance,https://thehimalayantimes.com/lifestyle/a-day-of-glamour-and-elegance
lifestyle,TGIF Nepal Fashion Week '22 begins today,https://thehimalayantimes.com/lifestyle/tgif-nepal-fashion-week-22-begins-today
lifestyle,Welcome to fashion's ultimate destination,https://thehimalayantimes.com/lifestyle/welcome-to-fashions-ultimate-destination
lifestyle,"Sustainable, elegant, and stylish",https://thehimalayantimes.com/lifestyle/sustainable-elegant-and-stylish
lifestyle,Sparkling and sustainable,https://thehimalayantimes.com/lifestyle/sparkling-and-sustainable
lifestyle,"Vibrant hues, glitter, and glam",https://thehimalayantimes.com/lifestyle/vibrant-hues-glitter-and-glam
lifestyle,Knit from the stars and nature,https://thehimalayantimes.com/lifestyle/knit-from-the-stars-and-nature
lifestyle,A ramp for all hues and seasons,https://thehimalayantimes.com/lifestyle/a-ramp-for-all-hues-and-seasons
lifestyle,Extravaganza of diverse designs,https://thehimalayantimes.com/lifestyle/extravaganza-of-diverse-designs
lifestyle,Bridal beauty,https://thehimalayantimes.com/lifestyle/bridal-beauty
lifestyle,Striving for quality education,https://thehimalayantimes.com/lifestyle/striving-for-quality-education
lifestyle,Glimpses of Bangladesh,https://thehimalayantimes.com/lifestyle/glimpses-of-bangladesh
lifestyle,Raising mental health awareness through art,https://thehimalayantimes.com/lifestyle/raising-mental-health-awareness-through-art
lifestyle,Travel lessons of changes and learning,https://thehimalayantimes.com/lifestyle/travel-lessons-of-changes-and-learning
lifestyle,"Nepali art in Venice: Moving away from the sacred, exotic and remote",https://thehimalayantimes.com/lifestyle/nepali-art-in-venice-moving-away-from-the-sacred-exotic-and-remote
lifestyle,Paintings of Nepali artist displayed in Jakarta,https://thehimalayantimes.com/lifestyle/paintings-of-nepali-artist-displayed-in-jakarta
lifestyle,"A display of belief, dedication, devotion",https://thehimalayantimes.com/lifestyle/a-display-of-belief-dedication-devotion
lifestyle,Giri's anthology of poems launched,https://thehimalayantimes.com/lifestyle/giris-anthology-of-poems-launched
lifestyle,Challenging their limits,https://thehimalayantimes.com/lifestyle/challenging-their-limits
lifestyle,"Untangling of life's mess, connecting through soul",https://thehimalayantimes.com/lifestyle/untangling-of-lifes-mess-connecting-through-soul
lifestyle,2079: A year of renewed hopes for artists,https://thehimalayantimes.com/lifestyle/2079-a-year-of-renewed-hopes-for-artists
lifestyle,"Eklai Eklai, Nepali translation of Manjushree Thapa's book, launched",https://thehimalayantimes.com/lifestyle/eklai-eklai-nepali-translation-of-manjushree-thapas-book-launched
lifestyle,Flights at TIA affected due to bad weather,https://thehimalayantimes.com/lifestyle/flights-at-tia-affected-due-to-bad-weather
lifestyle,Restoring eyesight: From Doramba to the world,https://thehimalayantimes.com/lifestyle/restoring-eyesight-from-doramba-to-the-world
lifestyle,Sanjeev Pokharel's 'Ek ani Shunya' released,https://thehimalayantimes.com/lifestyle/sanjeev-pokharels-ek-ani-shunya-released
lifestyle,19th edition of KIMFF kicks off highlighting climate issues,https://thehimalayantimes.com/lifestyle/19th-edition-of-kimff-kicks-off-highlighting-climate-issues
lifestyle,Sarala Gautam's 'Pinjadako Manchhe' released as e-book,https://thehimalayantimes.com/lifestyle/sarala-gautams-pinjadako-manchhe-released-as-e-book
lifestyle,A life of excellent service,https://thehimalayantimes.com/lifestyle/a-life-of-excellent-service
lifestyle,A charismatic teller of tales,https://thehimalayantimes.com/lifestyle/a-charismatic-teller-of-tales
lifestyle,Indian barber siblings turn heads into canvasses by giving unusual haircuts,https://thehimalayantimes.com/lifestyle/indian-barber-siblings-turn-heads-into-canvasses-by-giving-unusual-haircuts
lifestyle,"Three killed, one critically injured in Ramechhap jeep accident",https://thehimalayantimes.com/lifestyle/three-killed-in-ramechhap-jeep-accident
lifestyle,Agencies told to instal vehicle scanner at customs,https://thehimalayantimes.com/lifestyle/agencies-told-to-instal-vehicle-scanner-at-customs
lifestyle,Aalaka Atreya Chudal's 'Ninada Vallari' launched,https://thehimalayantimes.com/lifestyle/aalaka-atreya-chudals-ninada-vallari-launched
lifestyle,Where has all the music gone?,https://thehimalayantimes.com/lifestyle/where-has-all-the-music-gone
lifestyle,Pandemic and shutdowns leave students without succour,https://thehimalayantimes.com/lifestyle/pandemic-and-shutdowns-leave-students-without-succour
lifestyle,The Clubhouse buzz,https://thehimalayantimes.com/lifestyle/the-clubhouse-buzz
lifestyle,Restrictions add to the plight of Valley's street animals,https://thehimalayantimes.com/lifestyle/restrictions-add-to-the-plight-of-valleys-street-animals
lifestyle,Masking up even when home to keep loved ones safe,https://thehimalayantimes.com/lifestyle/masking-up-even-when-home-to-keep-loved-ones-safe
lifestyle,"In COVID-hit India, a 26-year-old doctor decides who lives and who dies",https://thehimalayantimes.com/lifestyle/in-covid-hit-india-a-26-year-old-doctor-decides-who-lives-and-who-dies
lifestyle,"Valley dwellers turn to spirituality, yoga and pets to cope with pandemic blues",https://thehimalayantimes.com/lifestyle/valley-dwellers-turn-to-spirituality-yoga-and-pets-to-cope-with-pandemic-blues
lifestyle,Problems at home impact employee creativity more than problems at work: Study,https://thehimalayantimes.com/lifestyle/problems-at-home-impact-employee-creativity-more-than-problems-at-work-study
lifestyle,"Of trials, errors, and eventual success",https://thehimalayantimes.com/lifestyle/of-trials-errors-and-eventual-success
lifestyle,"Indian lingerie model, 52, hopes to inspire inclusivity, change",https://thehimalayantimes.com/lifestyle/indian-lingerie-model-52-hopes-to-inspire-inclusivity-change
lifestyle,Nepathya releases video of 'Yo Jindagani',https://thehimalayantimes.com/lifestyle/nepathya-releases-video-of-yo-jindagani
lifestyle,Ganesh Prasad Lath's novel 'Kshamadaan' releasing next week,https://thehimalayantimes.com/lifestyle/ganesh-prasad-laths-novel-kshamadaan-releasing-next-week
lifestyle,Radio journalist Adhikari feted with social service award,https://thehimalayantimes.com/lifestyle/radio-journalist-adhikari-feted-with-social-service-award
lifestyle,Indian mountaineer Umesh Zirpe's book 'Mountain Man Sherpa' unveiled,https://thehimalayantimes.com/lifestyle/indian-mountaineer-umesh-zirpes-book-mountain-man-sherpa-unveiled
lifestyle,Big B's comment on IMF chief Gopinath's beauty draws flak for being sexist,https://thehimalayantimes.com/lifestyle/big-bs-comment-on-imf-chief-gopinaths-beauty-draws-flak-for-being-sexist
lifestyle,"China, India's COVID-19 vaccinations to stretch to late 2022: study",https://thehimalayantimes.com/lifestyle/china-indias-covid-19-vaccinations-to-stretch-to-late-2022-study
lifestyle,"Earth is losing ice faster today than in the mid-1990s, study suggests",https://thehimalayantimes.com/lifestyle/earth-is-losing-ice-faster-today-than-in-the-mid-1990s-study-suggests
lifestyle,Nepal to turn Everest trash into art to highlight mountain’s garbage blight,https://thehimalayantimes.com/lifestyle/nepal-to-turn-everest-trash-into-art-to-highlight-mountains-garbage-blight
lifestyle,Ace equipment,https://thehimalayantimes.com/lifestyle/ace-equipment
lifestyle,Magicians mark 100 years of sawing people in half,https://thehimalayantimes.com/lifestyle/magicians-mark-100-years-of-sawing-people-in-half
lifestyle,"US asks Tesla to recall 158,000 vehicles for touchscreen failures",https://thehimalayantimes.com/lifestyle/us-asks-tesla-to-recall-158000-vehicles-for-touchscreen-failures
lifestyle,Urban air quality less improved by COVID lockdowns than first believed,https://thehimalayantimes.com/lifestyle/urban-air-quality-less-improved-by-covid-lockdowns-than-first-believed
lifestyle,"2020 ties with 2016 as world's hottest year on record, EU climate change service says",https://thehimalayantimes.com/lifestyle/2020-ties-with-2016-as-worlds-hottest-year-on-record-eu-climate-change-service-says
lifestyle,Australia sweltered through its 4th-hottest year in 2020,https://thehimalayantimes.com/lifestyle/australia-sweltered-through-its-4th-hottest-year-in-2020
lifestyle,New Mercedes screen to stretch nearly full width of car,https://thehimalayantimes.com/lifestyle/new-mercedes-screen-to-stretch-nearly-full-width-of-car
lifestyle,First trans beauty pageant finalist makes history in Nepal,https://thehimalayantimes.com/lifestyle/first-trans-beauty-pageant-finalist-makes-history-in-nepal
lifestyle,"In Christmas message curbed by Covid, pope calls on nations to share vaccines",https://thehimalayantimes.com/lifestyle/in-christmas-message-curbed-by-covid-pope-calls-on-nations-to-share-vaccines
lifestyle,Nepal's Christians to mark Christmas church service virtually,https://thehimalayantimes.com/lifestyle/nepals-christians-to-mark-christmas-church-service-virtually
lifestyle,Chef Santosh Shah's MasterChef run is inspirational!,https://thehimalayantimes.com/lifestyle/chef-santosh-shahs-masterchef-run-is-inspirational
lifestyle,"Wild winds, huge seas and rain batter Australian tourist spots",https://thehimalayantimes.com/lifestyle/wild-winds-huge-seas-and-rain-batter-australian-tourist-spots
lifestyle,UK homeowner delays sale of home after Banksy mural appears,https://thehimalayantimes.com/lifestyle/uk-homeowner-delays-sale-of-home-after-banksy-mural-appears
lifestyle,Shivaprasad Khatiwada's book 'Sampada' published,https://thehimalayantimes.com/lifestyle/shivaprasad-khatiwadas-book-sampada-published
lifestyle,EXPLAINER: The real math behind ,https://thehimalayantimes.com/lifestyle/explainer-the-real-math-behind-net-zero-carbon-emissions
lifestyle,"Ahead of UN climate summit, urgent calls to 'fix the future'",https://thehimalayantimes.com/lifestyle/ahead-of-un-climate-summit-urgent-calls-to-fix-the-future
lifestyle,Indian couple help traditional artisans get back to business,https://thehimalayantimes.com/lifestyle/indian-couple-help-traditional-artisans-get-back-to-business
lifestyle,"Tropical food farmers must grow more on less land, as climate policy shifts",https://thehimalayantimes.com/lifestyle/tropical-food-farmers-must-grow-more-on-less-land-as-climate-policy-shifts
lifestyle,Myanmar monk offers temple sanctuary for threatened snakes,https://thehimalayantimes.com/lifestyle/myanmar-monk-offers-temple-sanctuary-for-threatened-snakes
lifestyle,Women who escaped slavery turn anti-trafficking crusaders in India,https://thehimalayantimes.com/lifestyle/women-who-escaped-slavery-turn-anti-trafficking-crusaders-in-india
lifestyle,Japan's Osaka inspires own manga character,https://thehimalayantimes.com/lifestyle/japans-osaka-inspires-own-manga-character
lifestyle,Nearly 100 whales die after mass stranding in New Zealand,https://thehimalayantimes.com/lifestyle/nearly-100-whales-die-after-mass-stranding-in-new-zealand
lifestyle,"Drying habitat makes Australia's platypus vulnerable, scientists say",https://thehimalayantimes.com/lifestyle/drying-habitat-makes-australias-platypus-vulnerable-scientists-say
lifestyle,,https://thehimalayantimes.com/lifestyle/shuggie-bain-wins-booker-prize-for-scottish-author-douglas-stuart
lifestyle,Barack Obama memoir off to record-setting start in sales,https://thehimalayantimes.com/lifestyle/barack-obama-memoir-off-to-record-setting-start-in-sales
lifestyle,Matrika Prasad Koirala's 'Koshiko Katha' relaunched,https://thehimalayantimes.com/lifestyle/matrika-prasad-koiralas-koshiko-katha-relaunched
lifestyle,"Hindu Kush Himalaya region under threat, warn experts",https://thehimalayantimes.com/lifestyle/hindu-kush-himalaya-region-under-threat-warn-experts
lifestyle,Australian scientists find huge new healthy coralĀreefĀoffĀnorthernĀcoast,https://thehimalayantimes.com/lifestyle/australian-scientists-find-huge-new-healthy-coral-reef-off-northern-coast
lifestyle,"Typhoon Molave lashes Vietnam coast, 26 fishermen missing",https://thehimalayantimes.com/lifestyle/typhoon-molave-lashes-vietnam-coast-26-fishermen-missing
lifestyle,Indonesian president warns not to rush vaccines amid halal concern,https://thehimalayantimes.com/lifestyle/indonesian-president-warns-not-to-rush-vaccines-amid-halal-concern
lifestyle,Nepalaya releases Dr Sudha Sharma's memoir 'Singha Durbarko Ghumne Mech',https://thehimalayantimes.com/lifestyle/nepalaya-releases-dr-sudha-sharmas-memoir-singha-durbarko-ghumne-mech
lifestyle,Whose body? Indian court says sex work is a womanÆs choice,https://thehimalayantimes.com/lifestyle/whose-body-indian-court-says-sex-work-is-a-womans-choice
lifestyle,Climate-menaced nations say survival depends on stronger 2020 action,https://thehimalayantimes.com/lifestyle/climate-menaced-nations-say-survival-depends-on-stronger-2020-action
lifestyle,Britain's Prince William launches global environment prize,https://thehimalayantimes.com/lifestyle/britains-prince-william-launches-global-environment-prize
lifestyle,"Eddie Van Halen dies at 65, guitar virtuoso ruled '70s, '80s rock",https://thehimalayantimes.com/lifestyle/eddie-van-halen-dies-at-65-guitar-virtuoso-ruled-70s-80s-rock
lifestyle,"With foreign tourists gone, Balinese rediscover seaweed farming",https://thehimalayantimes.com/lifestyle/with-foreign-tourists-gone-balinese-rediscover-seaweed-farming
lifestyle,Protesters clash with police in India after late night cremation of gang rape victim,https://thehimalayantimes.com/lifestyle/protesters-clash-with-police-in-india-after-late-night-cremation-of-gang-rape-victim
lifestyle,,https://thehimalayantimes.com/lifestyle/planet-is-dying-indias-8-year-old-climate-crusader-warns
lifestyle,Australia counts record 470 stranded whales as rescue continues,https://thehimalayantimes.com/lifestyle/australia-counts-record-470-stranded-whales-as-rescue-continues
lifestyle,Warming shrinks Arctic Ocean ice to 2nd lowest on record,https://thehimalayantimes.com/lifestyle/warming-shrinks-arctic-ocean-ice-to-2nd-lowest-on-record
lifestyle,Booking open for electric city car ‘thee GO e8’,https://thehimalayantimes.com/lifestyle/booking-open-for-electric-city-car-thee-go-e8
lifestyle,"Brazil's Amazon fires worsen in September, threaten virgin forests",https://thehimalayantimes.com/lifestyle/brazils-amazon-fires-worsen-in-september-threaten-virgin-forests
lifestyle,"US happy to help in China-India border dispute, Trump says",https://thehimalayantimes.com/lifestyle/us-happy-to-help-in-china-india-border-dispute-trump-says-2
lifestyle,"Typhoon Maysak hits waterlogged Koreas with heavy rain, wind",https://thehimalayantimes.com/lifestyle/typhoon-maysak-hits-waterlogged-koreas-with-heavy-rain-wind
lifestyle,Sujeev Shakya’s ‘Arthat Pariwartan’ released as e-book,https://thehimalayantimes.com/lifestyle/sujeev-shakyas-arthat-pariwartan-released-as-e-book
lifestyle,Kenya woman's ordeal highlights newly identified sex trafficking route,https://thehimalayantimes.com/lifestyle/kenya-womans-ordeal-highlights-newly-identified-sex-trafficking-route
lifestyle,Amazon continues to burn in 2020 despite promises to save it,https://thehimalayantimes.com/lifestyle/amazon-continues-to-burn-in-2020-despite-promises-to-save-it
lifestyle,Harris' Indian heritage could boost Biden with Asian-American voters,https://thehimalayantimes.com/lifestyle/harris-indian-heritage-could-boost-biden-with-asian-american-voters
lifestyle,China air pollution falls 10.8% because of coronavirus slowdown,https://thehimalayantimes.com/lifestyle/china-air-pollution-falls-10-8-because-of-coronavirus-slowdown
lifestyle,Ola rolls out Infinix Note 7 in Nepal,https://thehimalayantimes.com/lifestyle/ola-rolls-out-infinix-note-7-in-nepal
lifestyle,South Asian Gastronomy Association launches 'Savestreetfood' campaign across SAARC countries amid COVID-19 crisis,https://thehimalayantimes.com/lifestyle/saag-launches-savestreetfood-campaign-across-saarc-countries-amid-covid-19-crisis
lifestyle,Canada's last fully intact Arctic ice shelf collapses,https://thehimalayantimes.com/lifestyle/canadas-last-fully-intact-arctic-ice-shelf-collapses
lifestyle,World's three hottest Julys happened in the last five years,https://thehimalayantimes.com/lifestyle/worlds-three-hottest-julys-happened-in-the-last-five-years
lifestyle,Pollution turns one side of divided Paraguayan lagoon purple,https://thehimalayantimes.com/lifestyle/pollution-turns-one-side-of-divided-paraguayan-lagoon-purple
lifestyle,"Heavy rains in South Korea displace more than 1,000 people, 13 dead",https://thehimalayantimes.com/lifestyle/heavy-rains-in-south-korea-displace-more-than-1000-people-13-dead
lifestyle,'Into the Wild' bus likely lands a home at Fairbanks museum,https://thehimalayantimes.com/lifestyle/into-the-wild-bus-likely-lands-a-home-at-fairbanks-museum
lifestyle,Nepalaya launches Sarala Gautam's debut novel 'Dumero',https://thehimalayantimes.com/lifestyle/nepalaya-launches-sarala-gautams-debut-novel-dumero
lifestyle,Ecuadorian hummingbirds chirp ultrasonic songs of seduction,https://thehimalayantimes.com/lifestyle/ecuadorian-hummingbirds-chirp-ultrasonic-songs-of-seduction
lifestyle,"Diversity of LGBTQ characters in film declines, study finds",https://thehimalayantimes.com/lifestyle/diversity-of-lgbtq-characters-in-film-declines-study-finds
lifestyle,Italy returns stolen Banksy to France on Bastille Day,https://thehimalayantimes.com/lifestyle/italy-returns-stolen-banksy-to-france-on-bastille-day
lifestyle,"Illegal ivory trade shrinks while pangolin trafficking booms, UN says",https://thehimalayantimes.com/lifestyle/illegal-ivory-trade-shrinks-while-pangolin-trafficking-booms-un-says
lifestyle,World could hit 1.5-degree warming threshold in 5 years: UN,https://thehimalayantimes.com/lifestyle/world-could-hit-1-5-degree-warming-threshold-in-5-years-un
lifestyle,Making sure our four-legged friends are fed,https://thehimalayantimes.com/lifestyle/making-sure-our-four-legged-friends-are-fed
lifestyle,Get Fit: Looking to restart your coronavirus-stalled workout regimen?,https://thehimalayantimes.com/lifestyle/get-fit-looking-to-restart-your-coronavirus-stalled-workout-regimen
lifestyle,Fish more vulnerable to warming water than first thought,https://thehimalayantimes.com/lifestyle/fish-more-vulnerable-to-warming-water-than-first-thought
lifestyle,World's pile of electronic waste grows ever higher: study,https://thehimalayantimes.com/lifestyle/worlds-pile-of-electronic-waste-grows-ever-higher-study
lifestyle,Botswana investigating mystery deaths of 275 elephants,https://thehimalayantimes.com/lifestyle/botswana-investigating-mystery-deaths-of-275-elephants
lifestyle,Court considers status of Istanbul's iconic Hagia Sophia,https://thehimalayantimes.com/lifestyle/court-considers-status-of-istanbuls-iconic-hagia-sophia
lifestyle,Huge acceleration of clean energy innovation needed to meet net zero target: IEA,https://thehimalayantimes.com/lifestyle/huge-acceleration-of-clean-energy-innovation-needed-to-meet-net-zero-target-iea
lifestyle,Museum or mosque? Turkey debates iconic Hagia Sofia's status,https://thehimalayantimes.com/lifestyle/museum-or-mosque-turkey-debates-iconic-hagia-sofias-status
lifestyle,South Pole warmed three times the global rate in last 30 years: study,https://thehimalayantimes.com/lifestyle/south-pole-warmed-three-times-the-global-rate-in-last-30-years-study
lifestyle,Bhuwan Dhungana's book 'Parityekta' hits the stands amid lockdown,https://thehimalayantimes.com/lifestyle/bhuwan-dhunganas-book-parityekta-hits-the-stands-amid-lockdown
lifestyle,Coronavirus opens Nepali publishing industry to immense possibilities of e-books,https://thehimalayantimes.com/lifestyle/coronavirus-opens-nepali-publishing-industry-to-immense-possibilities-of-e-books
lifestyle,Satellites reveal major new gas industry methane leaks,https://thehimalayantimes.com/lifestyle/satellites-reveal-major-new-gas-industry-methane-leaks
lifestyle,The Arctic is on fire: Siberian heat wave alarms scientists,https://thehimalayantimes.com/lifestyle/the-arctic-is-on-fire-siberian-heat-wave-alarms-scientists
lifestyle,"In conflict-hit countries, coronavirus testing may not reach women",https://thehimalayantimes.com/lifestyle/in-conflict-hit-countries-coronavirus-testing-may-not-reach-women
lifestyle,"Only lockdown has eased, for many life’s looking more difficult now",https://thehimalayantimes.com/lifestyle/only-lockdown-has-eased-for-many-lifes-looking-more-difficult-now
lifestyle,"ItÆs okay to be worried, but donÆt be too worried",https://thehimalayantimes.com/lifestyle/its-okay-to-be-worried-but-dont-be-too-worried
lifestyle,Luxury fashion challenged to confront racist attitudes,https://thehimalayantimes.com/lifestyle/luxury-fashion-challenged-to-confront-racist-attitudes
lifestyle,'Into theĀWild' bus removed from Alaska trail for safety concerns,https://thehimalayantimes.com/lifestyle/into-the-wild-bus-removed-from-alaska-trail-for-safety-concerns
lifestyle,Sujeev ShakyaÆs Arthat Pariwartan released as Nepa-layaÆs first primary eBook,https://thehimalayantimes.com/lifestyle/sujeev-shakyas-arthat-pariwartan-released-as-nepa-layas-first-primary-ebook
lifestyle,World War II British forces' sweetheart singer Vera Lynn dies aged 103,https://thehimalayantimes.com/lifestyle/world-war-ii-british-forces-sweetheart-singer-vera-lynn-dies-aged-103
lifestyle,New traffic rules make commuting to work a hurdle for office goers,https://thehimalayantimes.com/lifestyle/new-traffic-rules-make-commuting-to-work-a-hurdle-for-office-goers
lifestyle,Ensuring safety and livelihood of waste workers,https://thehimalayantimes.com/lifestyle/ensuring-safety-and-livelihood-of-waste-workers
lifestyle,NGO Forum calls on Asian Development Bank to end fossil fuel financing,https://thehimalayantimes.com/lifestyle/ngo-forum-calls-on-asian-development-bank-to-end-fossil-fuel-financing
lifestyle,Wishes and duties as lockdown starts to ease after over 2 months,https://thehimalayantimes.com/lifestyle/wishes-and-duties-as-lockdown-starts-to-ease-after-over-2-months
lifestyle,"DonÆt be careless, keep following safety measures",https://thehimalayantimes.com/lifestyle/dont-be-careless-keep-following-safety-measures
lifestyle,"NOT ESSENTIAL, BUT ESSENTIAL",https://thehimalayantimes.com/lifestyle/not-essential-but-essential
lifestyle,GO TRAVELLING DURING LOCKDOWN!,https://thehimalayantimes.com/lifestyle/go-travelling-during-lockdown
lifestyle,Temperature spike: Earth ties record high heat May reading,https://thehimalayantimes.com/lifestyle/temperature-spike-earth-ties-record-high-heat-may-reading
lifestyle,Is this coronavirus lockdown leading us to obesity?,https://thehimalayantimes.com/lifestyle/is-this-coronavirus-lockdown-leading-us-to-obesity
lifestyle,"Locals, authorities race to complete heritage renovation work before monsoon lashes down",https://thehimalayantimes.com/lifestyle/locals-authorities-race-to-complete-heritage-renovation-work-before-monsoon-lashes-down
